Date,Name,Title,Link,pdf,Web Index,ID,sentiment_binary,compound,sentiment
2021-03-03,David Ramsden, QE as an economic policy tool - what does it do and how should we use it?,https://www.bis.org/review/r210303k.htm,https://www.bis.org/review/r210303k.pdf,161,r210303k.pdf,1.0,0.9999,pos
2021-03-03,Lael Brainard, US economic outlook and monetary policy - an update,https://www.bis.org/review/r210303l.htm,https://www.bis.org/review/r210303l.pdf,162,r210303l.pdf,1.0,0.9991,pos
2021-03-04,Ignazio Visco, First G20 Finance Ministers and Central Bank Governors Meeting,https://www.bis.org/review/r210304e.htm,https://www.bis.org/review/r210304e.pdf,159,r210304e.pdf,1.0,0.9736,pos
2021-03-04,Eddie Yue, Why challenges reinforce Hong Kong's value as an international financial centre,https://www.bis.org/review/r210304f.htm,https://www.bis.org/review/r210304f.pdf,159,r210304f.pdf,1.0,0.9999,pos
2021-03-04,Adrian Orr, Some policy lessons from a year of Covid-19,https://www.bis.org/review/r210304b.htm,https://www.bis.org/review/r210304b.pdf,159,r210304b.pdf,1.0,0.9999,pos
2021-03-04,John C Williams," The economic outlook- getting back to ""more like normal""",https://www.bis.org/review/r210304a.htm,https://www.bis.org/review/r210304a.pdf,159,r210304a.pdf,1.0,0.9992,pos
2021-03-05,Burkhard Balz, Closing words - Third Deutsche Bundesbank/European Central Bank/Federal Reserve Bank of Chicago Conference on CCP Risk Management,https://www.bis.org/review/r210305a.htm,https://www.bis.org/review/r210305a.pdf,159,r210305a.pdf,1.0,0.9987,pos
2021-03-10,Andrew Bailey, Getting over covid,https://www.bis.org/review/r210310c.htm,https://www.bis.org/review/r210310c.pdf,159,r210310c.pdf,1.0,0.998,pos
2021-03-10,Masayoshi Amamiya, Monetary policy during and after Covid-19 era,https://www.bis.org/review/r210310d.htm,https://www.bis.org/review/r210310d.pdf,159,r210310d.pdf,1.0,1.0,pos
2021-03-10,Ravi Menon, The future of capital is green,https://www.bis.org/review/r210310b.htm,https://www.bis.org/review/r210310b.pdf,158,r210310b.pdf,1.0,0.9999,pos
2021-03-10,Philip Lowe," The recovery, investment and monetary policy",https://www.bis.org/review/r210310a.htm,https://www.bis.org/review/r210310a.pdf,158,r210310a.pdf,1.0,0.9998,pos
2021-03-10,Tiff Macklem," Canada's labour market - rebound, recuperation and restructuring",https://www.bis.org/review/r210310e.htm,https://www.bis.org/review/r210310e.pdf,159,r210310e.pdf,1.0,0.9996,pos
2021-03-10,Fehmi Mehmeti," Central Bank of the Republic of Kosovo is ready to provide further support in overcoming the situation created from the pandemic, with as less consequences as possible",https://www.bis.org/review/r210310g.htm,https://www.bis.org/review/r210310g.pdf,159,r210310g.pdf,1.0,0.9906,pos
2021-03-10,Vitas Vasiliauskas, Welcome speech,https://www.bis.org/review/r210310f.htm,https://www.bis.org/review/r210310f.pdf,159,r210310f.pdf,1.0,0.9996,pos
2021-03-11,Benjamin E Diokno, The ASEAN and the philippine economy- insights for 2021,https://www.bis.org/review/r210311c.htm,https://www.bis.org/review/r210311c.pdf,158,r210311c.pdf,1.0,0.9994,pos
2021-03-11,Benjamin E Diokno, Philippine banking system- transforming for economic recovery,https://www.bis.org/review/r210311e.htm,https://www.bis.org/review/r210311e.pdf,158,r210311e.pdf,1.0,0.9999,pos
2021-03-11,Benjamin E Diokno, The role of capital markets in championing the sustainability agenda,https://www.bis.org/review/r210311d.htm,https://www.bis.org/review/r210311d.pdf,158,r210311d.pdf,1.0,0.9968,pos
2021-03-11,Benjamin E Diokno, Speech at the Ulat ng BSP sa Bayan,https://www.bis.org/review/r210311b.htm,https://www.bis.org/review/r210311b.pdf,158,r210311b.pdf,1.0,0.9999,pos
2021-03-12,Lawrence Schembri," Covid-19, savings and household spending",https://www.bis.org/review/r210312a.htm,https://www.bis.org/review/r210312a.pdf,158,r210312a.pdf,1.0,0.9997,pos
2021-03-15,Anita Angelovska Bezhoska, Closure of the Twinning project,https://www.bis.org/review/r210315c.htm,https://www.bis.org/review/r210315c.pdf,158,r210315c.pdf,1.0,0.9991,pos
2021-03-15,Margarita Delgado, Opening address at elEconomista business conference,https://www.bis.org/review/r210315d.htm,https://www.bis.org/review/r210315d.pdf,157,r210315d.pdf,1.0,0.9998,pos
2021-03-15,Philip Lowe, Opening remarks at the Melbourne Business Analytics Conference,https://www.bis.org/review/r210315b.htm,https://www.bis.org/review/r210315b.pdf,157,r210315b.pdf,1.0,0.9999,pos
2021-03-16,Sam Woods, Brave new world,https://www.bis.org/review/r210316b.htm,https://www.bis.org/review/r210316b.pdf,157,r210316b.pdf,1.0,0.9998,pos
2021-03-16,Howard Lee, Hong Kong as a platform for structured credit,https://www.bis.org/review/r210316c.htm,https://www.bis.org/review/r210316c.pdf,157,r210316c.pdf,1.0,0.9999,pos
2021-03-16,Haruhiko Kuroda, Integrating information and financial systems- beyond as-a-service,https://www.bis.org/review/r210316a.htm,https://www.bis.org/review/r210316a.pdf,157,r210316a.pdf,1.0,0.9995,pos
2021-03-17,Pablo Hernández de Cos, The role of central banks and banking supervisors in climate action,https://www.bis.org/review/r210317a.htm,https://www.bis.org/review/r210317a.pdf,157,r210317a.pdf,1.0,0.9962,pos
2021-03-18,Luis de Guindos, Banking union - achievements and challenges,https://www.bis.org/review/r210318d.htm,https://www.bis.org/review/r210318d.pdf,157,r210318d.pdf,1.0,0.9973,pos
2021-03-18,Christopher Kent, The end of Libor and the Australian market,https://www.bis.org/review/r210318b.htm,https://www.bis.org/review/r210318b.pdf,157,r210318b.pdf,1.0,0.9996,pos
2021-03-18,Christopher Kent, Small businesses finance in the pandemic,https://www.bis.org/review/r210318c.htm,https://www.bis.org/review/r210318c.pdf,157,r210318c.pdf,1.0,0.9995,pos
2021-03-19,Jerome H Powell," Closing remarks – ""Pushing the frontiers of payments  towards faster, cheaper, more transparent and more inclusive cross border payments""",https://www.bis.org/review/r210319a.htm,https://www.bis.org/review/r210319a.pdf,156,r210319a.pdf,1.0,0.9973,pos
2021-03-22,Yi Gang, Make full use of China's monetary policy space and promote green finance,https://www.bis.org/review/r210322a.htm,https://www.bis.org/review/r210322a.pdf,156,r210322a.pdf,1.0,0.999,pos
2021-03-22,Piero Cipollone, The Italian G20 presidency and the cross-border payments agenda,https://www.bis.org/review/r210322b.htm,https://www.bis.org/review/r210322b.pdf,156,r210322b.pdf,1.0,0.9994,pos
2021-03-23,Randal K Quarles, Keynote remarks,https://www.bis.org/review/r210323a.htm,https://www.bis.org/review/r210323a.pdf,156,r210323a.pdf,1.0,0.9995,pos
2021-03-23,Jerome H Powell," Coronavirus aid, relief, and economic security act",https://www.bis.org/review/r210323b.htm,https://www.bis.org/review/r210323b.pdf,156,r210323b.pdf,1.0,0.9993,pos
2021-03-23,Howard Lee," Central bank innovations - payments, data and capabilities",https://www.bis.org/review/r210323d.htm,https://www.bis.org/review/r210323d.pdf,156,r210323d.pdf,1.0,0.9998,pos
2021-03-23,Michelle W Bowman, The economic outlook and prospects for small business,https://www.bis.org/review/r210323c.htm,https://www.bis.org/review/r210323c.pdf,156,r210323c.pdf,1.0,0.9994,pos
2021-03-25,Richard Doornbosch, Focused and intrusive - introducing a new style of supervision,https://www.bis.org/review/r211229p.htm,https://www.bis.org/review/r211229p.pdf,156,r211229p.pdf,0.0,-0.8896,neg
2021-03-25,Gent Sejko, Global Money Week 2021 in Albania,https://www.bis.org/review/r210325c.htm,https://www.bis.org/review/r210325c.pdf,156,r210325c.pdf,1.0,0.9992,pos
2021-03-25,Lael Brainard, Financial stability implications of climate change,https://www.bis.org/review/r210325b.htm,https://www.bis.org/review/r210325b.pdf,156,r210325b.pdf,0.0,-0.9987,neg
2021-03-25,Lael Brainard, Remaining patient as the outlook brightens,https://www.bis.org/review/r210325a.htm,https://www.bis.org/review/r210325a.pdf,155,r210325a.pdf,1.0,0.9973,pos
2021-03-26,Haruhiko Kuroda, Addressing climate-related financial risks -- from a central bank's perspective,https://www.bis.org/review/r210326c.htm,https://www.bis.org/review/r210326c.pdf,155,r210326c.pdf,1.0,0.9948,pos
2021-03-26,Pablo Hernández de Cos, The challenges to the banking sector a year after the outbreak of the COVID-19 pandemic,https://www.bis.org/review/r210326b.htm,https://www.bis.org/review/r210326b.pdf,155,r210326b.pdf,1.0,0.9993,pos
2021-03-26,Isabel Schnabel, Paving the path to recovery by preserving favourable financing conditions,https://www.bis.org/review/r210326a.htm,https://www.bis.org/review/r210326a.pdf,155,r210326a.pdf,1.0,0.9998,pos
2021-03-26,Jacqueline Loh, Innovation in central banking – seizing opportunities,https://www.bis.org/review/r210326g.htm,https://www.bis.org/review/r210326g.pdf,155,r210326g.pdf,1.0,0.9999,pos
2021-03-26,Shaktikanta Das, Financial sector in the new decade,https://www.bis.org/review/r210326e.htm,https://www.bis.org/review/r210326e.pdf,155,r210326e.pdf,1.0,0.9999,pos
2021-03-26,Andrew Bailey, Banknote character,https://www.bis.org/review/r210326d.htm,https://www.bis.org/review/r210326d.pdf,155,r210326d.pdf,1.0,0.9985,pos
2021-03-29,Philip R Lane, Stabilising the economic outlook,https://www.bis.org/review/r210329a.htm,https://www.bis.org/review/r210329a.pdf,155,r210329a.pdf,1.0,0.9985,pos
2021-03-29,Alejandro Díaz de León," Pushing the frontiers of payments - towards faster, cheaper, more transparent and more inclusive cross-border payments",https://www.bis.org/review/r210329b.htm,https://www.bis.org/review/r210329b.pdf,155,r210329b.pdf,1.0,0.9995,pos
2021-03-30,Nina Stoyanova," Opening of ""Fintech Summit"" Conference",https://www.bis.org/review/r211208f.htm,https://www.bis.org/review/r211208f.pdf,154,r211208f.pdf,1.0,0.9951,pos
2021-03-30,Haruhiko Kuroda, Further effective and sustainable monetary easing,https://www.bis.org/review/r210330b.htm,https://www.bis.org/review/r210330b.pdf,154,r210330b.pdf,1.0,1.0,pos
2021-03-30,Christopher J Waller, Treasury-Federal Reserve cooperation and the importance of central bank independence,https://www.bis.org/review/r210330a.htm,https://www.bis.org/review/r210330a.pdf,154,r210330a.pdf,1.0,0.9988,pos
2021-03-31,Benjamin E Diokno, Message for the 2021 PDS Award,https://www.bis.org/review/r210331e.htm,https://www.bis.org/review/r210331e.pdf,154,r210331e.pdf,1.0,0.9983,pos
2021-03-31,Sharon Donnery," Beyond the aggregates - the diverse effects of Covid-19 on employment, income & savings",https://www.bis.org/review/r210331a.htm,https://www.bis.org/review/r210331a.pdf,154,r210331a.pdf,0.0,-0.9648,neg
2021-03-31,Randal K Quarles," The FSB in 2021 - addressing financial stability challenges in an age of interconnectedness, innovation, and change",https://www.bis.org/review/r210331b.htm,https://www.bis.org/review/r210331b.pdf,154,r210331b.pdf,1.0,0.9997,pos
2021-03-31,Benjamin E Diokno, Virtual Signing Ceremony for the MOU with British Embassy of Manila on the Prosperity Fund for the ASEAN Economic Reform Programme (AERP) and the ASEAN Low Carbon Energy Programme (ALCEP),https://www.bis.org/review/r210331c.htm,https://www.bis.org/review/r210331c.pdf,154,r210331c.pdf,1.0,0.9932,pos
2021-04-01,François Villeroy de Galhau, Europe's growth gap - reconciling Keynes and Schumpeter,https://www.bis.org/review/r210401a.htm,https://www.bis.org/review/r210401a.pdf,154,r210401a.pdf,1.0,0.9999,pos
2021-04-14,Mugur Isărescu, In support of central bank independence,https://www.bis.org/review/r210414a.htm,https://www.bis.org/review/r210414a.pdf,152,r210414a.pdf,1.0,0.9996,pos
2021-04-14,François Villeroy de Galhau, How to revisit central banking and financial stability?,https://www.bis.org/review/r210414c.htm,https://www.bis.org/review/r210414c.pdf,152,r210414c.pdf,1.0,0.9983,pos
2021-04-14,Denis Beau," Navigating the digital transition, maintaining a stable payment system",https://www.bis.org/review/r210414d.htm,https://www.bis.org/review/r210414d.pdf,152,r210414d.pdf,1.0,0.9998,pos
2021-04-14,Harvesh Seegolam, Launch of the IMF Monetary and Capital Markets Department & Africa Training Institute Online Course on Core Elements of Banking Supervision,https://www.bis.org/review/r210414e.htm,https://www.bis.org/review/r210414e.pdf,152,r210414e.pdf,1.0,0.9993,pos
2021-04-14,Piero Cipollone, Long-term investors' trends - theory and practice,https://www.bis.org/review/r210414g.htm,https://www.bis.org/review/r210414g.pdf,152,r210414g.pdf,1.0,0.9992,pos
2021-04-15,Andréa M Maechler," Covid-19, financial markets and digital transformation",https://www.bis.org/review/r210415d.htm,https://www.bis.org/review/r210415d.pdf,151,r210415d.pdf,1.0,0.9997,pos
2021-04-15,Mário Centeno, Opening remarks - Eurofi High Level Seminar,https://www.bis.org/review/r210415c.htm,https://www.bis.org/review/r210415c.pdf,151,r210415c.pdf,1.0,0.686,pos
2021-04-15,Mário Centeno," Investment, digitalization and green financing - the Portuguese case",https://www.bis.org/review/r210415b.htm,https://www.bis.org/review/r210415b.pdf,151,r210415b.pdf,1.0,0.9956,pos
2021-04-15,Richard H Clarida, The Federal Reserve's new framework and outcome-based forward guidance,https://www.bis.org/review/r210415a.htm,https://www.bis.org/review/r210415a.pdf,151,r210415a.pdf,1.0,0.9931,pos
2021-04-15,Lorie K Logan, Impact of abundant reserves on money markets and policy implementation,https://www.bis.org/review/r220616f.htm,https://www.bis.org/review/r220616f.pdf,151,r220616f.pdf,1.0,0.9998,pos
2021-04-15,Joachim Wuermeling, Banking regulation and the benefits of international cooperation – views from a banking supervisor,https://www.bis.org/review/r210415e.htm,https://www.bis.org/review/r210415e.pdf,152,r210415e.pdf,1.0,0.9996,pos
2021-04-15,Claudia Buch, Data sharing for better policy making,https://www.bis.org/review/r210415f.htm,https://www.bis.org/review/r210415f.pdf,152,r210415f.pdf,1.0,0.9983,pos
2021-04-16,Yi Gang, Green finance and climate policy,https://www.bis.org/review/r210416a.htm,https://www.bis.org/review/r210416a.pdf,151,r210416a.pdf,1.0,0.9986,pos
2021-04-19,Gabriel Makhlouf," Opening remarks – ""Enterprise financing and investment in Ireland – tackling the challenges of Covid-19, digitalisation and climate change""",https://www.bis.org/review/r210419d.htm,https://www.bis.org/review/r210419d.pdf,151,r210419d.pdf,1.0,0.2712,pos
2021-04-19,Sharon Donnery," Closing remarks – ""Enterprise financing and investment in Ireland – tackling the challenges of Covid-19, digitalisation and climate change""",https://www.bis.org/review/r210419c.htm,https://www.bis.org/review/r210419c.pdf,151,r210419c.pdf,1.0,0.996,pos
2021-04-19,François Villeroy de Galhau, What fiscal policies beyond monetary policy support?,https://www.bis.org/review/r210419b.htm,https://www.bis.org/review/r210419b.pdf,151,r210419b.pdf,1.0,0.7838,pos
2021-04-19,Rajeshwar Rao, Open banking in India,https://www.bis.org/review/r210419a.htm,https://www.bis.org/review/r210419a.pdf,151,r210419a.pdf,1.0,0.9997,pos
2021-04-20,Toni Gravelle, Market stress relief - the role of the Bank of Canada's balance sheet,https://www.bis.org/review/r210420d.htm,https://www.bis.org/review/r210420d.pdf,150,r210420d.pdf,1.0,0.9999,pos
2021-04-20,Klaas Knot, From intensive care to full recovery - finding the way out of the Covid crisis,https://www.bis.org/review/r210420f.htm,https://www.bis.org/review/r210420f.pdf,150,r210420f.pdf,1.0,0.9987,pos
2021-04-20,Henry Ohlsson, Hidden wealth,https://www.bis.org/review/r210420e.htm,https://www.bis.org/review/r210420e.pdf,150,r210420e.pdf,1.0,0.9999,pos
2021-04-20,Klaas Knot, International spillovers and the ECB's monetary policy,https://www.bis.org/review/r210420g.htm,https://www.bis.org/review/r210420g.pdf,150,r210420g.pdf,1.0,0.9965,pos
2021-04-21,David Ramsden, The Bank of England and fintech - public support for private innovation,https://www.bis.org/review/r210421c.htm,https://www.bis.org/review/r210421c.pdf,150,r210421c.pdf,1.0,0.9999,pos
2021-04-21,Gareth Ramsay, From master masons to information architects - how standards can transform reporting (and bring benefits well beyond it),https://www.bis.org/review/r210421b.htm,https://www.bis.org/review/r210421b.pdf,150,r210421b.pdf,1.0,0.9999,pos
2021-04-21,Gent Sejko, Albania's economic and financial developments in 2020,https://www.bis.org/review/r210421a.htm,https://www.bis.org/review/r210421a.pdf,150,r210421a.pdf,1.0,0.9997,pos
2021-04-22,Tiff Macklem, Monetary policy report press conference,https://www.bis.org/review/r210422a.htm,https://www.bis.org/review/r210422a.pdf,149,r210422a.pdf,1.0,0.9991,pos
2021-04-22,Andrew Bailey, Meeting varied people,https://www.bis.org/review/r210422b.htm,https://www.bis.org/review/r210422b.pdf,149,r210422b.pdf,1.0,0.9996,pos
2021-04-22,Marja Nykänen, How can banks help Covid-19 resilience and recovery?,https://www.bis.org/review/r211229n.htm,https://www.bis.org/review/r211229n.pdf,150,r211229n.pdf,0.0,-0.9544,neg
